ISO,0,1,2,3,4,5,6,7,8,9,10,11
TZA,0.08101200625300407,0.07949981577694416,0.08659941270947456,0.09775729522109032,0.07522491604089737,0.08760063245892524,0.07731484904885293,0.07175448089838028,0.06670091532170773,0.10715898714959621,0.08415737874805927,0.08521929562091828
UGA,0.0872122967042602,0.073934875571957,0.08369178747614989,0.08572647215511936,0.0889095262839244,0.10114039251437554,0.08986536628351761,0.0748223362562175,0.07210258011204693,0.08620049396099952,0.07686361409007357,0.07953024189919233
UKR,0.08046332208646668,0.07811399156020747,0.07576961484220293,0.0822075338413318,0.07442075469427639,0.11415387421018547,0.07531334708134334,0.07713526301085949,0.07033092114660475,0.08293001602093379,0.09489327855408192,0.09426805915104018
URY,0.06986017666645068,0.07871775148450431,0.08141521857421201,0.07409736081341603,0.07620588866503615,0.09118693697973526,0.09094933784545813,0.08492224503840719,0.07912800717342616,0.1073097241972398,0.09352391832193038,0.07268342211898557
USA,0.06912863220680844,0.061498200690204445,0.06020718711343678,0.07045895453881133,0.07833533124490218,0.13915021531283855,0.07311860607428984,0.07244223237714985,0.10771476612849669,0.06609371592375365,0.08545274812389504,0.11639938740567728
UZB,0.07159986486658454,0.07520136741610865,0.08467051503248513,0.08109179263313611,0.10637604740137856,0.08252548868767917,0.07823945411170523,0.08433363648752372,0.07180420503330727,0.07974658052747448,0.09870368575987716,0.08570735218624274
VCT,0.07641068812121045,0.11981081987985155,0.09327005010775545,0.08774094660343094,0.07743217525157062,0.07805861519988287,0.07570349247279493,0.08035760178146037,0.07140628015622497,0.08567069576714527,0.07842045624486425,0.07571815851737153
VNM,0.09202977610935628,0.09994160907316796,0.0983260082422008,0.08232435885108483,0.07684325702278547,0.07783603969253075,0.08329661338734375,0.08233582763604715,0.07620267922216108,0.08536089526515611,0.07696576424362794,0.06853715411033219
VUT,0.08133553279960742,0.07637625181528389,0.11262929366260278,0.09178158164512916,0.07464675953397985,0.07230817434973404,0.08911643610870251,0.09193388665797281,0.08419622395370828,0.07333059828789508,0.07782875575491639,0.0745164977966762
WSM,0.08499782397929165,0.08249207948231035,0.08125604544248846,0.08083124582966168,0.0804754469750656,0.09056778096904357,0.08153175769580735,0.08043508148855633,0.07921629750894175,0.07439801086568171,0.09388052868760294,0.08991787106626564
YEM,0.08035939564739449,0.11697937942285469,0.09652000552286273,0.06976827876507372,0.10333066703616708,0.08164976526429688,0.07811792713144551,0.0722375531559405,0.07169009707328203,0.08294237075724463,0.08261953132308048,0.06378501065183377
ZAF,0.09774307503893569,0.060437935631017424,0.08077486800785,0.07803403621388448,0.11287539975868689,0.09364415372948388,0.08949956620061719,0.06293753343256744,0.08557553856155357,0.05831355375011225,0.06941041994739224,0.11075390643767409
ZMB,0.09730459680711781,0.07342091789124189,0.09139987164073521,0.0879462787674533,0.0731750385214885,0.07713975902232859,0.09151027641362613,0.07588431342608398,0.0729717948232536,0.10354919193519486,0.08032747596088383,0.07537046661255536
ZWE,0.0834693357348442,0.07816470597560207,0.09101631902158261,0.09167681305358807,0.08271993336578211,0.07817329665025076,0.07968808244913816,0.08381380941718816,0.07476967259620627,0.08784244594474634,0.08688731528818608,0.08177825293193261
AUT,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
BEL,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
BGR,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
CZE,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
CYP,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
HRV,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
DNK,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
EST,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
FIN,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
FRA,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
DEU,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
GRC,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
IRL,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
ITA,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
LVA,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
LTU,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
LUX,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
MLT,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
POL,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
PRT,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
ROU,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
SVK,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
SVN,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
ESP,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
SWE,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
HUN,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
NLD,0.0625009856497248,0.05600242471943299,0.063159570718805,0.06909662298858166,0.06870530638843775,0.12636232655495405,0.06743949418887496,0.07014233991503716,0.08095099714895089,0.08816412991533677,0.07888739742338657,0.16858839678267637
